person,personLabel.x,memberID,member_name,check
http://www.wikidata.org/entity/Q7789468,Thomas F. O'Higgins,896,Mr. Thomas Francis (Snr.) O'Higgins,1
http://www.wikidata.org/entity/Q7790442,Thomas Harris,487,Mr. Thomas Harris,1
http://www.wikidata.org/entity/Q7790923,Thomas Hussey,544,Mr. Thomas Hussey,1
http://www.wikidata.org/entity/Q7791061,Thomas J. Fitzpatrick,410,Mr. Thomas J. (Cavan) Fitzpatrick,0
http://www.wikidata.org/entity/Q7791061,Thomas J. Fitzpatrick,411,Mr. Thomas J. (Dublin South-Central) Fitzpatrick,0
http://www.wikidata.org/entity/Q7791465,Thomas Kelly,572,Mr. Thomas Kelly,1
http://www.wikidata.org/entity/Q7791612,Thomas Kyne,605,Mr. Thomas Anthony Kyne,1
http://www.wikidata.org/entity/Q7791742,Thomas Lawlor,618,Mr. Thomas Lawlor,1
http://www.wikidata.org/entity/Q7791919,Thomas Looney,642,Mr. Thomas David Looney,1
http://www.wikidata.org/entity/Q7792360,Thomas Meaney,754,Mr. Thomas Meaney,1
http://www.wikidata.org/entity/Q7792605,Thomas Mullen,791,Mr. Thomas Mullen,1
http://www.wikidata.org/entity/Q7792813,Thomas O'Hara,891,Mr. Thomas O'Hara,1
http://www.wikidata.org/entity/Q7793298,Thomas Pringle,2324,Mr. Thomas Pringle,1
http://www.wikidata.org/entity/Q7804066,Tim O'Malley,1835,Mr. Tim O'Malley,1
http://www.wikidata.org/entity/Q7807326,Timothy Killeen,593,Mr. Timothy J. Killeen,1
http://www.wikidata.org/entity/Q7807356,Timothy Linehan,639,Mr. Timothy Linehan,1
http://www.wikidata.org/entity/Q7807421,Timothy O'Connor,851,Mr. Timothy O'Connor,1
http://www.wikidata.org/entity/Q7807432,Timothy O'Sullivan,961,Mr. Timothy (Ted) O'Sullivan,1
http://www.wikidata.org/entity/Q781061,Austin Deasy,304,Mr. Austin Deasy,1
http://www.wikidata.org/entity/Q7812756,Toddy O'Sullivan,963,Mr. Toddy O'Sullivan,1
http://www.wikidata.org/entity/Q7814890,Tom Barry,2317,Mr. Tom Barry,1
http://www.wikidata.org/entity/Q7815726,Tom Enright,365,Mr. Tom.W Enright,1
http://www.wikidata.org/entity/Q7815805,Tom Fleming,2331,Mr. Tom Fleming,1
http://www.wikidata.org/entity/Q7815849,Tom Foxe,433,Mr. Tom Foxe,1
http://www.wikidata.org/entity/Q7816565,Tom Leonard,635,Mr. Thomas Leonard,1
http://www.wikidata.org/entity/Q7816792,Tom McEllistrim,1694,Professor Michael Tierney,0
http://www.wikidata.org/entity/Q7816792,Tom McEllistrim,721,Mr. Thomas (Snr.) McEllistrim,0
http://www.wikidata.org/entity/Q7816793,Tom McEllistrim,720,Mr. Thomas (Jnr.) McEllistrim,0
http://www.wikidata.org/entity/Q7816800,Tom McEllistrim,1821,Mr. Thomas McEllistrim,0
http://www.wikidata.org/entity/Q7816909,Tom Moffatt,766,Dr. Tom Moffatt,1
http://www.wikidata.org/entity/Q7817098,Tom O'Reilly,939,Mr. Thomas P. (Cavan) O'Reilly,1
http://www.wikidata.org/entity/Q7817161,Tom Parlon,1837,Mr. Tom Parlon,1
http://www.wikidata.org/entity/Q7822223,Tony Dempsey,1818,Mr. Tony Dempsey,1
http://www.wikidata.org/entity/Q7878967,Ulick Burke,1177,Mr. Ulick Burke,1
http://www.wikidata.org/entity/Q7964899,Walter Furlong,439,Mr. Walter Furlong,1
http://www.wikidata.org/entity/Q8005962,William Broderick,104,Mr. William Joseph Broderick,1
http://www.wikidata.org/entity/Q8007649,William Davin,292,Mr. William Davin,1
http://www.wikidata.org/entity/Q8008165,William Dwyer,357,Mr. William Dwyer,1
http://www.wikidata.org/entity/Q8013927,William Kenneally,575,Mr. William Kenneally,1
http://www.wikidata.org/entity/Q8016238,William O'Donnell,866,Mr. William Francis O'Donnell,1
http://www.wikidata.org/entity/Q8018357,William Sheldon,1034,Mr. William Alexander Watson Sheldon,1
http://www.wikidata.org/entity/Q8076620,Áine Collins,2323,Ms. Áine Collins,1
http://www.wikidata.org/entity/Q8077870,Éamon Rooney,1008,Mr. Éamon Rooney,1
http://www.wikidata.org/entity/Q809027,Barry Desmond,313,Mr. Barry Desmond,1
http://www.wikidata.org/entity/Q822337,Bernard Butler,135,Mr. Bernard Butler,1
http://www.wikidata.org/entity/Q822337,Bernard Butler,1663,Mr. George Edward Russell,0
http://www.wikidata.org/entity/Q888438,Bobby Aylward,2172,Mr. Bobby Aylward,1
http://www.wikidata.org/entity/Q888629,Bobby Molloy,768,Mr. Robert (Bobby) Molloy,1
http://www.wikidata.org/entity/Q908658,Brendan Corish,228,Mr. Brendan Corish,1
http://www.wikidata.org/entity/Q908665,Brendan Daly,284,Mr. Brendan Daly,1
http://www.wikidata.org/entity/Q912430,"Brian Lenihan, Jnr",628,Mr. Brian Joseph Lenihan RIP,1
http://www.wikidata.org/entity/Q912542,Brian Lenihan Snr,629,Mr. Brian (Snr.) Lenihan,1
http://www.wikidata.org/entity/Q912542,Brian Lenihan Snr,633,Mr. James (Jimmy) (Monaghan) Leonard,0
http://www.wikidata.org/entity/Q920195,Eamon Ryan,2028,Mr. Eamon Ryan,1
http://www.wikidata.org/entity/Q920403,Micheál Martin,693,Mr. Micheál Martin,1
http://www.wikidata.org/entity/Q920403,Micheál Martin,985,Mr. Ruairí Quinn,0
http://www.wikidata.org/entity/Q935787,Niall Andrews,19,Mr. Niall Andrews,1
http://www.wikidata.org/entity/Q945705,Thomas Derrig,312,Mr. Thomas Derrig,1
http://www.wikidata.org/entity/Q955529,Patrick O'Donnell,862,Mr. Patrick O'Donnell,1
http://www.wikidata.org/entity/Q964365,Seán MacEntee,674,Mr. Seán MacEntee,1
http://www.wikidata.org/entity/Q964465,Jim Higgins,515,Mr. Jim Higgins,1
http://www.wikidata.org/entity/Q968439,Seán Moylan,783,Mr. Seán Moylan,1
http://www.wikidata.org/entity/Q974143,Dermot Ahern,6,Mr. Dermot Ahern,1
http://www.wikidata.org/entity/Q981847,Richard Bruton,119,Mr. Richard Bruton,1
http://www.wikidata.org/entity/Q981866,Pat the Cope Gallagher,446,Mr. Pat (The Cope) Gallagher (Seat vacated 06-06-2009),1
http://www.wikidata.org/entity/Q981878,Séamus Kirk,600,Mr. Séamus Kirk,1
http://www.wikidata.org/entity/Q981985,John O'Donoghue,868,Mr. John O'Donoghue,1
http://www.wikidata.org/entity/Q982225,Eamon Gilmore,464,Mr. Eamon Gilmore,1
http://www.wikidata.org/entity/Q983508,Phil Hogan,528,Mr. Phil Hogan,1
http://www.wikidata.org/entity/Q995633,Michael Woods,1113,Dr. Michael J. Woods,1
http://www.wikidata.org/entity/Q999706,Vincent Brady,84,Mr. Vincent Brady,1
